time_from_start,number_of_rows_finished
13.384571075439453,32
13.505479097366333,64
14.307569980621338,96
14.502650022506714,128
16.135125875473022,160
16.702946662902832,192
17.669607877731323,224
17.72464394569397,256
18.803638219833374,288
19.4243586063385,320
20.957457065582275,352
20.974881649017334,384
21.813351154327393,416
22.55439043045044,448
23.722673654556274,480
23.900437831878662,512
24.70180583000183,544
25.251107931137085,576
26.71241068840027,608
26.97146964073181,640
27.406189918518066,672
27.954612493515015,704
29.19624948501587,736
29.785829782485962,768
30.48077392578125,800
30.941093683242798,832
31.961798191070557,864
32.45994710922241,896
33.39626598358154,928
33.92116451263428,960
34.923195600509644,992
35.210530042648315,1024
35.95636868476868,1056
36.78025245666504,1088
37.68109750747681,1120
38.28789782524109,1152
38.9557158946991,1184
39.3021183013916,1216
40.29930233955383,1248
40.92523550987244,1280
41.880584716796875,1312
41.91727590560913,1344
43.41221356391907,1376
43.618276596069336,1408
44.88522672653198,1440
44.910805225372314,1472
46.14662170410156,1504
46.47525382041931,1536
47.58495569229126,1568
47.80772852897644,1600
48.93325710296631,1632
49.26939582824707,1664
50.32374858856201,1696
50.84074807167053,1728
51.98469662666321,1760
52.320887327194214,1792
53.155038356781006,1824
53.700340270996094,1856
54.6688232421875,1888
55.18831396102905,1920
55.9212384223938,1952
56.34074568748474,1984
57.57999658584595,2016
58.02805256843567,2048
58.67093873023987,2080
59.135905742645264,2112
60.25067925453186,2144
60.73482823371887,2176
61.54083967208862,2208
61.973228454589844,2240
62.91449975967407,2272
63.2591814994812,2304
63.97158169746399,2336
64.45699763298035,2368
65.65311646461487,2400
65.97682356834412,2432
66.5239269733429,2464
67.44332003593445,2496
68.339834690094,2528
68.55568981170654,2560
69.08880662918091,2592
70.0113685131073,2624
70.95029950141907,2656
71.4492540359497,2688
71.90296649932861,2720
72.57216811180115,2752
73.40146589279175,2784
74.18951916694641,2816
74.45628046989441,2848
75.33253812789917,2880
76.00506210327148,2912
76.78996419906616,2944
77.31478786468506,2976
77.9166362285614,3008
78.59089827537537,3040
79.504385471344,3072
79.9004476070404,3104
80.59465384483337,3136
81.06023573875427,3168
82.21356344223022,3200
82.52446436882019,3232
83.50172519683838,3264
83.53621554374695,3296
84.72905588150024,3328
