time_from_start,number_of_rows_finished
0,0
46.8850679397583,26
46.99635696411133,52
47.23414707183838,78
47.32418894767761,104
47.70670485496521,130
47.81341242790222,156
48.04978346824646,182
48.1439471244812,208
48.52655506134033,234
48.63229036331177,260
48.8734245300293,286
48.97273302078247,312
49.354355812072754,338
49.45059275627136,364
49.691147565841675,390
49.7920446395874,416
50.17933893203735,442
50.27333188056946,468
50.51557540893555,494
50.6137797832489,520
51.00412082672119,546
51.09429216384888,572
51.337117195129395,598
51.45153570175171,624
51.83222460746765,650
51.934627294540405,676
52.171942472457886,702
52.2808051109314,728
52.657530307769775,754
52.7589795589447,780
52.99067974090576,806
53.10219669342041,832
53.48656105995178,858
53.60520792007446,884
53.80993700027466,910
53.921865463256836,936
54.334601402282715,962
54.428104877471924,988
54.63092589378357,1014
54.74436116218567,1040
55.15982484817505,1066
55.2697479724884,1092
55.45336604118347,1118
55.57894778251648,1144
55.98675227165222,1170
56.100186347961426,1196
56.27374720573425,1222
56.42192554473877,1248
56.8093147277832,1274
56.9300754070282,1300
57.092947483062744,1326
57.2527551651001,1352
57.63043451309204,1378
57.7516303062439,1404
57.91459894180298,1430
58.09039306640625,1456
58.448896408081055,1482
58.57492256164551,1508
58.73337483406067,1534
58.92536163330078,1560
59.30124568939209,1587
59.45850324630737,1615
59.58318090438843,1635
59.64450407028198,1663
59.95296621322632,1683
60.334622383117676,1710
60.4457471370697,1737
60.540544748306274,1765
60.85322546958923,1793
61.14065909385681,1814
61.19454312324524,1841
61.41128849983215,1868
77.0936496257782,1888
77.14356970787048,1914
77.334712266922,1940
77.70494961738586,1966
77.91529846191406,1992
77.973384141922,2018
78.1573634147644,2044
78.52656579017639,2070
78.7456624507904,2096
78.79456186294556,2122
78.97829985618591,2148
79.34835505485535,2174
79.59435439109802,2200
79.61389470100403,2226
79.80421805381775,2252
80.17050409317017,2278
80.41454982757568,2304
80.43764972686768,2330
80.63023543357849,2356
80.99656414985657,2382
81.2362551689148,2408
81.25944495201111,2434
81.45805525779724,2460
81.82381653785706,2486
82.06041359901428,2512
82.07989072799683,2538
82.28677821159363,2564
82.65281653404236,2590
82.88339185714722,2616
82.90299844741821,2642
83.12627530097961,2668
83.4743983745575,2694
83.7062668800354,2720
83.72385239601135,2746
83.95145440101624,2772
84.29418754577637,2798
84.53089451789856,2824
84.54818773269653,2850
84.77883172035217,2876
85.11085772514343,2902
85.35520815849304,2928
85.36946153640747,2954
85.6079204082489,2980
85.92893886566162,3006
86.17797994613647,3032
86.18952989578247,3058
86.44736051559448,3084
86.74651837348938,3110
87.00252676010132,3136
87.012380361557,3162
87.27886748313904,3188
87.58052611351013,3214
87.82686138153076,3240
87.8303062915802,3266
88.10459089279175,3292
88.39932060241699,3318
88.6494882106781,3344
88.64969420433044,3370
88.96452617645264,3397
89.21833562850952,3423
89.47744011878967,3449
89.50107741355896,3476
89.84045052528381,3503
90.07607579231262,3530
90.18261933326721,3551
90.34233021736145,3578
90.49144649505615,3598
90.7374382019043,3618
91.03807330131531,3645
91.21443390846252,3672
91.38722395896912,3700
91.58686804771423,3727
92.12903332710266,3755
107.82443022727966,3781
107.85958981513977,3807
107.92808485031128,3833
108.17772030830383,3859
108.50260400772095,3880
108.68704771995544,3906
108.75709557533264,3932
108.99935913085938,3958
109.32140827178955,3984
109.51252961158752,4010
109.57795119285583,4036
109.8217875957489,4062
110.14581370353699,4088
110.3383047580719,4114
110.39485383033752,4140
110.64279055595398,4166
110.96785736083984,4192
111.16765928268433,4218
111.22990798950195,4244
111.46428561210632,4270
111.79553627967834,4296
111.99670767784119,4322
112.06364917755127,4348
112.29905295372009,4374
112.62893438339233,4400
112.83140349388123,4426
112.88437294960022,4452
113.12814378738403,4478
113.45299005508423,4504
113.65736436843872,4530
113.70598196983337,4556
113.98687815666199,4582
114.2740433216095,4608
114.47909879684448,4634
114.52840065956116,4660
114.80774331092834,4686
115.09693431854248,4712
115.30336952209473,4738
115.34553790092468,4764
115.62751269340515,4790
115.92196321487427,4816
116.12508749961853,4842
116.16569066047668,4868
116.44775986671448,4894
116.74551916122437,4920
116.94858288764954,4946
116.9841091632843,4972
117.26622080802917,4998
117.56987977027893,5024
117.77306628227234,5050
117.81013321876526,5076
118.0848741531372,5102
118.39571380615234,5128
118.59512639045715,5154
118.63080286979675,5180
118.72500967979431,5200
119.22163534164429,5226
119.27517700195312,5246
119.41806507110596,5272
119.53716993331909,5298
119.8665418624878,5318
120.06784009933472,5338
120.1471700668335,5364
120.3899438381195,5391
120.55162143707275,5412
120.82711148262024,5433
120.93905878067017,5460
121.25825476646423,5487
121.41577339172363,5514
121.63892602920532,5535
121.65238857269287,5561
122.12121415138245,5588
122.3108720779419,5615
122.55156874656677,5643
138.494366645813,5669
138.55820059776306,5695
138.70558381080627,5721
138.81924295425415,5747
139.17388319969177,5768
139.39796590805054,5794
139.53507280349731,5820
139.6358163356781,5846
139.9939787387848,5872
140.22517228126526,5898
140.35792875289917,5924
140.4600167274475,5950
140.82100820541382,5976
141.0538251399994,6002
141.17954754829407,6028
141.2835807800293,6054
141.64048671722412,6080
141.87537288665771,6106
141.99886465072632,6132
142.1200110912323,6158
142.45898723602295,6184
142.69505739212036,6210
142.81508874893188,6236
142.95301818847656,6262
