time_from_start,number_of_rows_finished
59696.92064196,8544
59698.876069205,8576
59699.799557074,8608
59700.924734758,8640
59701.83933987,8672
59702.868161131,8704
59704.817883316,8736
59705.638300984,8768
59706.659867846,8800
59708.402470261,8832
59709.52909932,8864
59710.550955578,8896
59712.303131395,8928
59713.02644722,8960
59714.056977494,8992
59716.096621074,9024
59717.113492756,9056
59717.933902316,9088
59718.850977495,9120
59720.890832309,9152
59721.800944184,9184
59722.83042992,9216
59723.547064406,9248
59725.60393482,9280
59726.621555217,9312
59727.332423751,9344
59728.880287159,9376
59729.834968962,9408
59731.783412009,9440
59732.709873294,9472
59733.720224732,9504
59735.662994519,9536
59736.683900673,9568
59737.707302211,9600
59738.52309916,9632
59740.447924861,9664
59741.361478617,9696
59742.186175793,9728
59743.917071609,9760
59744.649464485,9792
59745.672421884,9824
59747.414048737,9856
59748.432427725,9888
59750.407058443,9920
59751.437560985,9952
59752.354213936,9984
59753.377102974,10016
59754.292584364,10048
59756.149938111,10080
59756.976547331,10112
59757.89646709,10144
59759.942619287,10176
59760.967237405,10208
59761.982737492,10240
59762.806783405,10272
59764.791792986,10304
59765.710267788,10336
59766.730855785,10368
59768.666787439,10400
59769.40528483,10432
59770.431221941,10464
59772.368290035,10496
59773.383368265,10528
59774.204844262,10560
59775.149392536,10592
59777.28871101,10624
59778.208160968,10656
59779.345371687,10688
59780.412720721,10720
59782.354302594,10752
59783.073077874,10784
59783.889312948,10816
59784.904988208,10848
59786.859871996,10880
59787.985278876,10912
59788.9134981,10944
59790.878482756,10976
59791.691425211,11008
59792.605095445,11040
59794.653675472,11072
59795.684947235,11104
59796.614232114,11136
59797.633386882,11168
59799.58188778,11200
59800.506766112,11232
59801.526826036,11264
59802.546475593,11296
59804.283677096,11328
59805.106116876,11360
59806.082755212,11392
59807.827744733,11424
59808.75107221,11456
59809.778757679,11488
59811.717352774,11520
59812.847220059,11552
59813.56826474,11584
59814.591680423,11616
59816.457962451,11648
59817.374130869,11680
59818.295065973,11712
59820.336334742,11744
59821.063577172,11776
59822.093685964,11808
59824.039947985,11840
59825.161609414,11872
59825.901267373,11904
59826.910856212,11936
59828.751770229,11968
59829.773234007,12000
59830.486261336,12032
59832.239992863,12064
59833.268697689,12096
59834.819825416,12128
59835.737505201,12160
59836.848262117,12192
59838.795780738,12224
59839.820809689,12256
59840.849393032,12288
59841.766832269,12320
59843.701452186,12352
59844.725057629,12384
59845.743402979,12416
59846.788549912,12448
59847.809506128,12480
59849.847413549,12512
59850.971789152,12544
59851.89212975,12576
59852.903245903,12608
59854.642149232,12640
59855.661201354,12672
59856.618380474,12704
59857.640490997,12736
59859.482762577,12768
59860.406617085,12800
59861.231747359,12832
59863.182299411,12864
59864.211812275,12896
59865.332581191,12928
59866.258329282,12960
59868.015815654,12992
59869.040964741,13024
59870.057739041,13056
59872.125811659,13088
59873.041440399,13120
59874.071224916,13152
59875.082861364,13184
59876.943091988,13216
59877.861228569,13248
59878.67995324,13280
59879.70026191,13312
59881.811803811,13344
59882.713629155,13376
59883.623349117,13408
59885.669369974,13440
59886.602882346,13472
59887.633541249,13504
59888.557493453,13536
59889.678800971,13568
59891.620593085,13600
59892.649280772,13632
59893.57033455,13664
59894.588882808,13696
59896.524147217,13728
59897.381882567,13760
59898.391266634,13792
59899.306916026,13824
59901.351114378,13856
59902.069346435,13888
59903.090747954,13920
59904.832272154,13952
59905.752809071,13984
59906.579292916,14016
59908.401324342,14048
59909.426572965,14080
59910.147961991,14112
59912.185297476,14144
59912.835214793,14176
59913.865450314,14208
59915.696383997,14240
59916.616296926,14272
59918.452985399,14304
59919.466059848,14336
59920.196952151,14368
59921.204466542,14400
59922.741429321,14432
59923.668841192,14464
59925.723168616,14496
59926.84505215,14528
59927.763468923,14560
59928.796062985,14592
59930.847348366,14624
59931.758941339,14656
59932.787093213,14688
59933.743533155,14720
59935.771685038,14752
59936.488186648,14784
59937.506696435,14816
59939.553492162,14848
59940.576689857,14880
59941.291522833,14912
59942.105073407,14944
59944.065041145,14976
59945.083914284,15008
59945.908176836,15040
59947.854923632,15072
59948.984403948,15104
59950.003698624,15136
59951.033019757,15168
59953.079262915,15200
59953.997831347,15232
59954.823544195,15264
59955.843120967,15296
59957.878231718,15328
59958.597131905,15360
59959.628041036,15392
59961.470122639,15424
59962.485325763,15456
59963.517424335,15488
59965.456407824,15520
59966.48821429,15552
59967.21404183,15584
59968.233226414,15616
59970.31608468,15648
59971.346971254,15680
59972.263776065,15712
59973.287240709,15744
59975.330128314,15776
59976.053687725,15808
59977.076933104,15840
59979.15043402,15872
59980.062903744,15904
59981.075308293,15936
59982.094266517,15968
59983.014485888,16000
59985.089283957,16032
59985.805443656,16064
59986.831065639,16096
59988.577492031,16128
59989.663245955,16160
59990.684774395,16192
59992.524502785,16224
59993.344507727,16256
59994.36169405,16288
59996.522579902,16320
59997.441048922,16352
59998.467149414,16384
59999.381493391,16416
60001.439354763,16448
60002.46072482,16480
60003.378812786,16512
60004.196784021,16544
60005.134548105,16576
60006.876823452,16608
60007.910938771,16640
60009.649250641,16672
60010.402324751,16704
60011.419708442,16736
60013.16606549,16768
60014.079917483,16800
60015.273584773,16832
60017.223975107,16864
60018.140942891,16896
60019.256391905,16928
60019.970990084,16960
60021.713300859,16992
60022.7385335,17024
60023.459653923,17056
60024.990611725,17088
60026.119531243,17120
60028.071783824,17152
60029.095590861,17184
60030.126060353,17216
60032.122208055,17248
60033.142619693,17280
60034.070752992,17312
60035.082397991,17344
60036.140735189,17376
60037.893888977,17408
60038.816215944,17440
60039.841374754,17472
60042.012462921,17504
60042.936270793,17536
60044.056754316,17568
60045.079125717,17600
60046.031790393,17632
60047.878994771,17664
60048.804175209,17696
60049.821667515,17728
60051.588335009,17760
60052.614880265,17792
60053.540147826,17824
60054.669343608,17856
60056.61776899,17888
60057.739945118,17920
60058.772500171,17952
60059.684365704,17984
60061.530944988,18016
60062.454741563,18048
60063.57400012,18080
60064.50313348,18112
60066.678834892,18144
60067.597457687,18176
60068.429538534,18208
60069.349197907,18240
60071.493674809,18272
60072.429450373,18304
60073.454189966,18336
60075.299372624,18368
60076.220510703,18400
60077.270528087,18432
60078.305499949,18464
60080.047455918,18496
60081.06576413,18528
60082.098981081,18560
60083.82542813,18592
60084.843294664,18624
60085.762664992,18656
60086.780265441,18688
60088.927952339,18720
60089.846707306,18752
60090.560185697,18784
60091.591548476,18816
60093.381633654,18848
60094.406000761,18880
60096.140131334,18912
60096.855802203,18944
60097.919972303,18976
60099.954860637,19008
60100.875874419,19040
60101.89849807,19072
60102.664109659,19104
60104.594291276,19136
60105.625987726,19168
60106.74588706,19200
60107.704691754,19232
60109.535293706,19264
60110.468642904,19296
60111.487669842,19328
60113.614377401,19360
60114.530235852,19392
60115.344820075,19424
60116.275379054,19456
60118.222720823,19488
60119.248749736,19520
60120.275985801,19552
60121.291285745,19584
60123.238660784,19616
60124.262912816,19648
60125.002320052,19680
60126.022545973,19712
60127.756323804,19744
60128.833899787,19776
60129.764293023,19808
60131.592166062,19840
60132.512778255,19872
60133.549255162,19904
60135.273771806,19936
60136.394193469,19968
60137.31134036,20000
60138.334630826,20032
