videos_per_s
24.924257233323768
26.31556342086659
30.864026613622666
30.06852184644743
29.41823169179067
28.990094242013114
30.012039687554793
30.325952021883506
28.912205297477147
29.053325124398874
26.9861503868982
25.975868405262624
29.142118420254235
28.622325198988733
28.672324227555727
27.13591739886636
27.228100492182516
29.488485271618718
27.42621333842324
29.506389862366714
29.123070018908596
26.258875365297392
29.18737100893968
28.754505550670967
28.970369388651402
29.160530833010334
29.351805905925914
29.541782467078853
28.53520447771349
28.576355731805265
29.3271375765233
29.031808838697696
28.96975738723483
27.94964816102142
27.24214896067095
27.67037895628129
26.800971642822947
27.598638055186488
29.039778156468287
29.02708001158629
26.74067297661066
28.159975129108833
29.034146173779728
28.882979912585107
28.968525457538952
29.432315054095117
25.634128778676946
29.531392468198355
28.71842483884562
29.595449735120944
29.166700055337497
29.216801091349087
29.040334471934564
29.287371894641073
29.691838764613728
26.848320724947193
29.035654411118887
28.82900190672555
29.629500948116217
30.103377650269188
29.032415846336928
30.05530793951035
23.72048884603258
22.034419801915192
24.057541976259692
28.26625361982513
22.744321007446047
19.94536760370893
24.703586511160832
28.756832720229724
27.5074033954514
23.65679604121372
22.223555008705112
23.9057812916747
24.815888584175003
25.636109980140642
25.90074449307219
24.09849253434341
26.9190833496353
26.055611507807217
26.21154322147256
27.096056851330296
25.01638013156904
28.20956433995113
26.88457758358663
21.65864047626395
25.715710429642623
21.275503137908988
25.537359625874988
22.32908150599393
25.812839308082985
28.870829769029577
26.94071809585087
30.23313471353461
25.815790420642355
26.527033775108464
27.81605730864242
26.36729470131726
22.08726291048716
27.00559221405838
28.295875053507714
25.836219964502103
24.555494625325657
29.154021880581148
28.57675372701193
29.4871381673886
29.328396052775027
30.129082049399795
28.49896246518459
30.149294412466183
30.504273680421182
28.606097772483846
27.944380562514347
30.03040646800854
26.57002820393069
23.404730798704755
23.843075383454728
26.46370096431811
27.170514760255113
27.02302166744729
22.306390486942053
19.757706203018223
23.897144923536
27.08523975896799
25.078302949849412
19.79132860444781
22.62889625140535
24.811391389223946
24.20397574287684
25.818778197221793
25.5671702806912
22.157757106534312
28.089591051541547
27.012375087970817
26.258589765686647
27.507723814422768
28.341416363417423
27.573823660570167
29.874399967936892
26.765402416138727
29.218927420176236
27.491363152103812
24.21950601827965
23.456812020825332
28.327982497042345
23.276821826507717
26.283169798762138
23.95136451398012
24.14412076374306
23.110834890414313
22.695959395792755
25.07398745423462
21.206618104611607
20.358995874777314
22.461247985078927
25.840281478581755
24.54894052848565
24.804719100863885
24.53735100720712
25.256739683949043
25.689239238164866
24.403422780904584
29.113040474104587
22.66682406811775
27.235667528510064
26.09555982634435
29.48489816006714
25.91006796778731
24.24788294392115
28.13224844524264
23.489576822363574
23.199842804051034
27.157462938235327
23.429137452327293
26.235188018982146
23.384266691223022
24.632270541145132
23.325165072843475
24.126568550232573
23.531583463664052
22.187110626608543
18.388468780260165
21.37676381374015
21.072984515792044
24.81879964434223
22.884629439706107
22.420419013744716
20.443798474929206
21.511625747158238
21.8695850697089
22.38816419458759
28.364854938433705
25.648320121910682
24.792282478813156
25.191570069716168
23.039821316473258
29.69075178508203
29.36363292829255
24.65327618674868
27.516950687690183
24.96954785970411
26.139067195631945
23.304580184132696
24.289019679508662
24.375073506079254
22.282623596691607
22.9993499406258
23.388840389026253
23.37274131839912
22.77549007027108
23.81035902545994
21.28606442018591
24.979741645696546
24.456228113587084
21.078994411607173
19.95611316067173
25.20011860028817
25.065122997515573
24.271984217560583
26.889751491433106
21.254959013905214
25.117155639624897
25.747937986290022
24.866356960020216
27.52592224137524
27.763740507700017
25.134881060892127
29.028391760055026
29.06267967687812
27.43768835467766
28.914172662281423
23.215146695293154
22.0674734029601
20.513346512250955
20.815398027500468
20.550680849747714
22.29642116730452
20.4156460370547
25.523824242356376
22.007805479756193
22.267840958637215
23.214190556831447
23.76156198879366
24.164578340566422
22.00939254568237
27.20631969990461
22.65937339989447
21.51143167865714
23.792888070579554
21.228877560688733
22.524283002843024
27.775167861577774
24.90217031542291
25.866808155011668
26.210660023572984
24.039902754636863
25.456486474256124
22.998300440640346
28.579332452777027
25.41265402365676
29.457866833981743
24.607998797674107
20.270155755478378
22.91096895101019
25.938218182726402
23.5061552426992
23.69721668853391
24.3763077432084
23.09469150190399
24.734186737112267
19.982847139046356
21.652248326249783
23.06854435638559
22.275342478937674
25.82710520025064
20.214281255206416
23.61861304625437
22.284885578031666
21.14177083127793
21.207422374010754
22.73249164236446
24.58533006480748
28.579363867355735
24.744322247765304
29.283251202507387
28.900628696753238
29.033584304965377
29.15799538256277
29.487838626158506
29.274237550086863
25.059757780328656
26.32673105496757
23.022652146835362
22.136245027611697
22.60867072365955
21.42063396675127
23.205570199377668
25.916444062592777
20.381572384501766
19.47811677892788
21.987938240789727
23.28910143279582
18.816952634451514
20.951597597471796
20.879121779041782
23.142999675504782
20.74984573661898
18.042926534423433
23.160832518722795
21.044193981164554
23.55109098087486
24.59368786720472
29.537578081734207
29.302240472019292
29.72716172012955
29.57622393476392
28.942458569066044
29.503774764013084
24.419220927427848
25.44770447449914
23.275733505269947
26.31839876977861
24.693527068466814
25.296351525512684
22.319242902855006
20.223799301062414
22.2390439300882
24.155664168871052
22.429077417591678
23.047393937552467
23.30839889390596
