time_from_start,number_of_rows_finished
9565.132237271,4928
9566.879553225,4960
9567.732310595,4992
9568.623083582,5024
9570.150768047,5056
9571.06741178,5088
9571.679739078,5120
9573.321898833,5152
9573.935247729,5184
9574.88782203,5216
9576.346084655,5248
9577.373977981,5280
9579.104483685,5312
9579.93340956,5344
9580.859809515,5376
9581.57851072,5408
9583.433615382,5440
9584.039418816,5472
9585.066140015,5504
9586.600464853,5536
9587.419856471,5568
9588.267173614,5600
9590.095057569,5632
9591.014193092,5664
9591.842947687,5696
9592.458655013,5728
9593.385478961,5760
9595.22829685,5792
9596.050876194,5824
9596.878419932,5856
9598.708494831,5888
9599.534802771,5920
9600.257671576,5952
9601.086878361,5984
9602.628715719,6016
9603.666933092,6048
9604.566646913,6080
9606.410778734,6112
9607.131152733,6144
9607.957488575,6176
9609.488810415,6208
9610.30166394,6240
9611.231161421,6272
9612.053358239,6304
9613.779637278,6336
9614.820951673,6368
9615.4419351,6400
9616.258478559,6432
9617.786625337,6464
9618.706306314,6496
9619.528419349,6528
9621.092333432,6560
9622.006492241,6592
9622.626603651,6624
9624.464205364,6656
9625.103335276,6688
9625.919120652,6720
9627.569613874,6752
9628.293616704,6784
9629.106101535,6816
9630.757030857,6848
9631.596073461,6880
9633.32960283,6912
9634.147532434,6944
9634.994211312,6976
9636.019326084,7008
9637.761405036,7040
9638.378850143,7072
9639.313140715,7104
9640.046787829,7136
9641.66699991,7168
9642.481462946,7200
9644.42123671,7232
9645.069480874,7264
9646.002407155,7296
9646.728622561,7328
9648.282440915,7360
9649.190922391,7392
9650.959235837,7424
9651.771252722,7456
9652.697729917,7488
9653.409118565,7520
9654.846527772,7552
9655.488666206,7584
9656.397197638,7616
9657.949617312,7648
9658.769056364,7680
9660.519151869,7712
9661.439453358,7744
9662.258235565,7776
9663.284851663,7808
9665.226209083,7840
9666.066474208,7872
9666.982464638,7904
9667.897038437,7936
9668.918605,7968
9670.657199103,8000
9671.481176912,8032
9672.191713594,8064
9673.113645731,8096
9674.966358874,8128
9675.686427962,8160
9676.509814928,8192
9678.254673171,8224
9679.179182666,8256
9679.995212725,8288
9680.935036577,8320
9682.468530755,8352
9683.387886303,8384
9684.306871483,8416
9685.025289764,8448
9686.36781239,8480
9687.391379809,8512
9689.024469792,8544
9689.851429888,8576
9690.667141005,8608
9692.41319562,8640
9693.331200545,8672
9694.153559285,8704
9695.088351204,8736
9696.918745515,8768
9697.738466034,8800
9698.657663676,8832
9699.37392229,8864
9701.034622856,8896
9701.958128486,8928
9702.869535766,8960
9704.614224282,8992
9705.637448728,9024
9706.493292457,9056
9707.422303796,9088
9709.14620344,9120
9710.073944,9152
9710.911396531,9184
9711.828616003,9216
9712.654707716,9248
9714.40456464,9280
9715.320502812,9312
9716.129952888,9344
9716.959458959,9376
9718.286962349,9408
9719.211860867,9440
9720.959055604,9472
9721.776791156,9504
9722.698528692,9536
9723.613163984,9568
9724.540616202,9600
9726.202725891,9632
9727.020583186,9664
9728.046826223,9696
9728.858238677,9728
9729.673571239,9760
9731.507273107,9792
9732.328905803,9824
9733.243113412,9856
9734.167265047,9888
9735.715695237,9920
9736.534368605,9952
9737.449629171,9984
9739.410094462,10016
9740.035833718,10048
9740.861870263,10080
9741.726042446,10112
9743.664706921,10144
9744.481726071,10176
9745.401847588,10208
9746.38979791,10240
9748.019799487,10272
9749.141671597,10304
9749.759158715,10336
9750.585855955,10368
9752.446305787,10400
9753.371763445,10432
9754.185754081,10464
9755.105141278,10496
9756.664780236,10528
9757.289305903,10560
9758.208642219,10592
9759.955717068,10624
9760.880391968,10656
9761.701324137,10688
9763.629713936,10720
9764.443049382,10752
9765.159359248,10784
9765.985477015,10816
9767.438578663,10848
9768.250000536,10880
9769.988335797,10912
9770.604917468,10944
9771.435381434,10976
9773.10138195,11008
9774.029567528,11040
9774.95136942,11072
9775.977421293,11104
9777.654127053,11136
9778.67683424,11168
9779.512501544,11200
9780.224432204,11232
9781.962171381,11264
9782.575176312,11296
9783.389924824,11328
9785.232308504,11360
9786.04877286,11392
9787.029972248,11424
9787.751145739,11456
9789.611793054,11488
9790.525518949,11520
9791.345470034,11552
9792.292392444,11584
9794.222168468,11616
9794.938564021,11648
9795.751986198,11680
9796.378591981,11712
9797.888655403,11744
9798.907558477,11776
9800.640630892,11808
9801.354647068,11840
9802.272601468,11872
9803.206710104,11904
9804.635930213,11936
9805.354851021,11968
9806.26966361,12000
9807.97196889,12032
9808.797078465,12064
9809.616769877,12096
9810.959611889,12128
9811.993576458,12160
9812.833441138,12192
9814.368258862,12224
9815.387464357,12256
9816.012751163,12288
9817.547428865,12320
9818.277158917,12352
9819.815138583,12384
9820.535215386,12416
9821.454314286,12448
9822.903661881,12480
9823.830418405,12512
9825.563285185,12544
9826.402272657,12576
9827.011967554,12608
9828.054481406,12640
9829.564865936,12672
9830.489050811,12704
9831.304416837,12736
9833.145906691,12768
9833.867163249,12800
9834.6898449,12832
9836.228432487,12864
9837.249973454,12896
9838.097987517,12928
9839.008409243,12960
9840.548349421,12992
9841.368551246,13024
9842.293947889,13056
9844.038722788,13088
9844.955165669,13120
9845.771738612,13152
9846.693361759,13184
9848.550386387,13216
9849.366027055,13248
9850.290226306,13280
9851.306568266,13312
9852.13483035,13344
9853.79092736,13376
9854.713470063,13408
9855.537793568,13440
9857.280608345,13472
9857.997191886,13504
9858.820642412,13536
9859.738464538,13568
9861.474862108,13600
9862.09973362,13632
9863.007787594,13664
9864.459916357,13696
9865.380135544,13728
9866.201815757,13760
9867.940738729,13792
9868.871304591,13824
9869.804929401,13856
9870.721713571,13888
9871.545402039,13920
9872.985503725,13952
9873.752276232,13984
9874.655160736,14016
9876.302781278,14048
9877.227784113,14080
9878.04082088,14112
9879.40218198,14144
9880.218963681,14176
9881.954987179,14208
9882.671261957,14240
9883.596036482,14272
9885.234144568,14304
9886.18253341,14336
9886.80257578,14368
9887.613828806,14400
9889.156617656,14432
9889.872268089,14464
9890.783984117,14496
9892.325907757,14528
9893.152253566,14560
9894.213549304,14592
9895.945344298,14624
9896.766549489,14656
9897.400583193,14688
9898.416325972,14720
9900.008214338,14752
9900.724368391,14784
9902.473826291,14816
9903.192161463,14848
9904.001810273,14880
9905.762278754,14912
9906.488967357,14944
9907.303915057,14976
9908.953660639,15008
9909.819396955,15040
9910.736180092,15072
9912.480406043,15104
9913.503094124,15136
9914.335731536,15168
9915.083326846,15200
9915.904949438,15232
9917.663929092,15264
9918.580410649,15296
9919.412046079,15328
9921.087519495,15360
9921.90532596,15392
9922.828272705,15424
9923.653853866,15456
9925.250914721,15488
9926.078503078,15520
9926.893335485,15552
9928.643504959,15584
