time_from_start,number_of_rows_finished
0,0
52.64832377433777,256
53.53845024108887,512
54.154701948165894,768
54.82209014892578,1024
55.511624574661255,1280
56.22174692153931,1536
56.93412733078003,1792
57.61491823196411,2048
58.306861877441406,2304
58.994407653808594,2560
59.7192656993866,2816
60.39945650100708,3072
61.088191509246826,3328
61.77764701843262,3584
62.468526124954224,3840
63.157429933547974,4096
63.84542202949524,4352
64.53428339958191,4608
65.22113633155823,4864
65.92141962051392,5120
66.6520779132843,5376
67.59423518180847,5632
68.82588815689087,5888
69.51470565795898,6144
70.22519302368164,6400
70.89540576934814,6656
71.5907301902771,6912
72.28792428970337,7168
72.96911191940308,7424
73.65851736068726,7680
74.37187695503235,7936
75.06120181083679,8192
75.75911474227905,8448
76.44267249107361,8704
77.13017749786377,8960
77.82341527938843,9216
78.71765732765198,9472
79.40658855438232,9728
80.10555028915405,9984
80.79377388954163,10240
81.5198712348938,10496
82.2804343700409,10752
82.97090673446655,11008
83.66066479682922,11264
84.36592817306519,11520
85.05241894721985,11776
85.75275564193726,12032
86.44369602203369,12288
87.13381314277649,12544
87.81535768508911,12800
88.53559160232544,13056
89.22787094116211,13312
89.91782093048096,13568
90.60467910766602,13824
91.59851241111755,14080
92.2920081615448,14336
92.97089171409607,14592
93.65650272369385,14848
94.36600923538208,15104
95.15020370483398,15360
95.86533308029175,15616
96.55763101577759,15872
97.25012183189392,16128
97.94108510017395,16384
98.62837481498718,16640
99.32072138786316,16896
100.00893592834473,17152
100.6982171535492,17408
101.38949942588806,17664
102.07711052894592,17920
102.78758835792542,18176
103.47983074188232,18432
104.16530275344849,18688
104.88503980636597,18944
105.55647850036621,19200
106.24578547477722,19456
107.58661723136902,19712
108.2992742061615,19968
108.97329998016357,20224
109.66404867172241,20480
110.37248659133911,20736
111.06885504722595,20992
111.75433468818665,21248
112.45107316970825,21504
113.13267230987549,21760
113.82595443725586,22016
114.5141921043396,22272
115.20471239089966,22528
115.89356327056885,22784
116.58186507225037,23040
117.3169322013855,23296
117.99743103981018,23552
118.6873505115509,23808
119.37764811515808,24064
120.07630729675293,24320
120.77614378929138,24576
121.45504665374756,24832
122.13931393623352,25088
122.82698035240173,25344
123.51712441444397,25600
124.23829126358032,25856
124.93522572517395,26112
125.62409543991089,26368
126.31448578834534,26624
127.00157356262207,26880
127.69176936149597,27136
128.3822615146637,27392
129.07124662399292,27648
129.75704979896545,27904
130.45363759994507,28160
131.16353130340576,28416
131.85532021522522,28672
132.54661750793457,28928
133.33603930473328,29184
134.52032732963562,29440
135.21086835861206,29696
135.90657305717468,29952
136.61431980133057,30208
137.28265166282654,30464
137.9854860305786,30720
138.68526697158813,30976
139.38392686843872,31232
140.07257676124573,31488
140.76223731040955,31744
141.4525661468506,32000
142.17196536064148,32256
142.8510880470276,32512
143.53935027122498,32768
144.81780910491943,33024
145.5124819278717,33280
146.22774863243103,33536
146.91374611854553,33792
147.61997771263123,34048
148.30370473861694,34304
148.9901053905487,34560
149.69517016410828,34816
150.38056540489197,35072
151.0691637992859,35328
151.7585208415985,35584
152.4490041732788,35840
153.1618824005127,36096
153.85906457901,36352
154.54173159599304,36608
155.23042559623718,36864
155.9197313785553,37120
156.60877323150635,37376
157.2969307899475,37632
157.99829077720642,37888
158.70499801635742,38144
159.37893629074097,38400
160.08810567855835,38656
161.25604033470154,38912
161.93960666656494,39168
162.6273422241211,39424
163.33575081825256,39680
164.01454210281372,39936
164.71732664108276,40192
165.40751719474792,40448
166.09430527687073,40704
166.7901086807251,40960
167.51525163650513,41216
168.19427919387817,41472
168.8879358768463,41728
169.571528673172,41984
170.26137137413025,42240
170.94831371307373,42496
171.64051985740662,42752
172.33785939216614,43008
173.01875352859497,43264
174.62982082366943,43520
175.35421466827393,43776
176.04666256904602,44032
176.73215317726135,44288
177.42270064353943,44544
178.11072540283203,44800
178.80252242088318,45056
179.4954731464386,45312
180.1786699295044,45568
180.87491106987,45824
181.55892753601074,46080
182.27463579177856,46336
182.9696958065033,46592
183.66343808174133,46848
184.34627652168274,47104
185.03800058364868,47360
185.726557970047,47616
186.42338299751282,47872
188.11284971237183,48128
188.81793403625488,48384
189.51003122329712,48640
190.21650290489197,48896
190.90661549568176,49152
191.5949981212616,49408
192.29236960411072,49664
192.97927808761597,49920
193.6714289188385,50176
194.35382318496704,50432
195.0499234199524,50688
195.7354257106781,50944
196.4267294406891,51200
197.13575530052185,51456
197.82849264144897,51712
198.52000856399536,51968
199.2086980342865,52224
