time_from_start,number_of_rows_finished
0,0
8.235521078109741,256
9.220557451248169,512
10.161047458648682,768
10.939002990722656,1024
11.719630002975464,1280
12.507753610610962,1536
13.288445234298706,1792
14.0695059299469,2048
14.847748517990112,2304
15.625348567962646,2560
16.40974259376526,2816
17.189690828323364,3072
17.98576831817627,3328
18.765795946121216,3584
19.54567837715149,3840
20.324687004089355,4096
21.102713346481323,4352
21.88607430458069,4608
22.664616107940674,4864
23.44307780265808,5120
24.222506284713745,5376
24.99515700340271,5632
25.773260354995728,5888
26.557565450668335,6144
27.33457326889038,6400
28.110759496688843,6656
28.887309074401855,6912
29.66896343231201,7168
30.449817895889282,7424
31.23590922355652,7680
32.019779205322266,7936
32.799911975860596,8192
33.57939553260803,8448
34.35912799835205,8704
35.13683319091797,8960
35.916118144989014,9216
36.69369649887085,9472
37.47315454483032,9728
38.25275421142578,9984
39.03922700881958,10240
39.81653046607971,10496
40.59646272659302,10752
41.37415957450867,11008
42.15569996833801,11264
42.93877577781677,11520
43.718031883239746,11776
44.497056007385254,12032
45.28716683387756,12288
46.06475496292114,12544
46.85000038146973,12800
47.628313064575195,13056
48.40485596656799,13312
49.18863368034363,13568
49.96826362609863,13824
50.755455493927,14080
51.5367968082428,14336
52.31987452507019,14592
53.0954909324646,14848
53.8908531665802,15104
54.66757869720459,15360
55.44210147857666,15616
56.223339319229126,15872
57.01003885269165,16128
57.78686261177063,16384
58.566256523132324,16640
59.34356069564819,16896
60.12055015563965,17152
60.89760208129883,17408
61.67445135116577,17664
62.462109327316284,17920
63.241148471832275,18176
64.03164339065552,18432
64.80863642692566,18688
65.58765530586243,18944
66.36980128288269,19200
67.14860224723816,19456
67.93097448348999,19712
68.71217846870422,19968
69.48834133148193,20224
70.26777648925781,20480
71.04527544975281,20736
71.82356476783752,20992
72.60709238052368,21248
73.39115309715271,21504
74.17177772521973,21760
74.94965648651123,22016
75.73057246208191,22272
76.51042056083679,22528
77.28850531578064,22784
78.06368899345398,23040
78.83985948562622,23296
79.61626100540161,23552
80.40806651115417,23808
81.18889331817627,24064
81.96756839752197,24320
82.75332164764404,24576
83.53319263458252,24832
84.31206035614014,25088
85.09232759475708,25344
85.88252186775208,25600
86.66331911087036,25856
87.4448173046112,26112
88.22526288032532,26368
